num,Number,Fruit,x,y,z
4380,9,Apple Red 3,-9.64704741,-41.18009342,-59.89677018
4381,9,Apple Red 3,-10.23037775,-40.60932142,-59.76639372
4382,9,Apple Red 3,-10.15448724,-41.53332228,-62.03142452
4383,9,Apple Red 3,-9.598512164,-38.85918344,-58.94308065
4384,9,Apple Red 3,-8.856083685,-38.75898783,-57.37953715
4385,9,Apple Red 3,-8.85197553,-38.06534787,-57.65553617
4386,9,Apple Red 3,-7.897861158,-37.96713328,-56.79359811
4387,9,Apple Red 3,-126.9133983,5.593723607,-5.321091913
4388,9,Apple Red 3,-8.077051737,-37.86692572,-56.07991323
4389,9,Apple Red 3,-6.761172291,-39.55246078,-58.44125016
4390,9,Apple Red 3,-6.447399218,-40.30105388,-58.63719136
4391,9,Apple Red 3,-5.954963203,-39.17747499,-56.9714638
4392,9,Apple Red 3,-6.060501098,-39.79744877,-56.93646855
4393,9,Apple Red 3,-5.283173785,-39.74779779,-57.02876712
4394,9,Apple Red 3,-5.195571034,-38.97906673,-54.25636249
4395,9,Apple Red 3,-6.241746692,-38.91480684,-54.13098961
4396,9,Apple Red 3,-4.055745707,-39.43806476,-53.93235586
4397,9,Apple Red 3,-3.497751218,-40.50074104,-53.92345111
4398,9,Apple Red 3,-126.5904882,6.113653556,-6.910883173
4399,9,Apple Red 3,-4.000850284,-39.15534148,-50.70383676
4400,9,Apple Red 3,-3.14026663,-40.1063294,-50.98639347
4401,9,Apple Red 3,-2.506634021,-40.94071265,-49.75653968
4402,9,Apple Red 3,-1.472163687,-41.94907027,-50.12016849
4403,9,Apple Red 3,-1.113420984,-43.13992404,-49.51187726
4404,9,Apple Red 3,-0.567181678,-44.8692225,-47.94145156
4405,9,Apple Red 3,-0.091655773,-46.81888205,-47.74714057
4406,9,Apple Red 3,0.31860528,-47.99235161,-47.66773595
4407,9,Apple Red 3,0.334736896,-49.29301685,-45.42731979
4408,9,Apple Red 3,0.827828022,-50.70556807,-44.45291531
4409,9,Apple Red 3,-125.827393,5.46722487,-6.398842209
4410,9,Apple Red 3,0.319153498,-52.16371377,-42.49195867
4411,9,Apple Red 3,2.157129565,-54.12642921,-41.0237287
4412,9,Apple Red 3,2.650504459,-56.22588149,-40.50904737
4413,9,Apple Red 3,4.545803875,-57.09466308,-38.02751316
4414,9,Apple Red 3,5.871311943,-59.26462256,-36.71175033
4415,9,Apple Red 3,6.862772614,-60.55371324,-35.28431848
4416,9,Apple Red 3,1.600291246,-65.08928626,-32.33541684
4417,9,Apple Red 3,9.867062766,-62.36965242,-31.62870612
4418,9,Apple Red 3,10.53698931,-63.89827216,-29.65727798
4419,9,Apple Red 3,7.746327152,-68.59579083,-27.68977846
4420,9,Apple Red 3,-125.7864248,5.59573292,-7.129257478
4421,9,Apple Red 3,8.443563922,-68.17573781,-26.39601918
4422,9,Apple Red 3,10.81512967,-69.7108989,-26.81374998
4423,9,Apple Red 3,12.46773279,-69.5831487,-26.10091907
4424,9,Apple Red 3,14.90872365,-69.96433623,-26.54508241
4425,9,Apple Red 3,16.53729602,-71.14229591,-27.29312526
4426,9,Apple Red 3,20.10711915,-70.18150024,-26.59845981
4427,9,Apple Red 3,21.41705055,-68.61897652,-25.31606087
4428,9,Apple Red 3,24.71831511,-67.62603753,-23.37305343
4429,9,Apple Red 3,25.77173849,-66.51252322,-24.05610046
4430,9,Apple Red 3,29.18059055,-65.88546496,-24.79487079
4431,9,Apple Red 3,-125.1141359,6.088515553,-7.166553089
4432,9,Apple Red 3,-135.7743939,12.45488013,-1.708901192
4433,9,Apple Red 3,30.09835953,-64.6671483,-27.0945189
4434,9,Apple Red 3,32.04597469,-63.83432891,-28.91151822
4435,9,Apple Red 3,33.60243791,-61.34946657,-29.58523705
4436,9,Apple Red 3,35.38727765,-60.59937503,-30.48174797
4437,9,Apple Red 3,31.54677678,-64.20354413,-27.92560837
4438,9,Apple Red 3,38.76441675,-57.61134411,-32.50803592
4439,9,Apple Red 3,39.37353709,-56.84515765,-35.32164443
4440,9,Apple Red 3,35.25714787,-61.23516612,-32.62545828
4441,9,Apple Red 3,41.48309528,-53.8065154,-37.40674558
4442,9,Apple Red 3,42.67750156,-52.75564981,-37.61172025
4443,9,Apple Red 3,-125.489665,5.523143138,-7.71715787
4444,9,Apple Red 3,43.206397,-51.40617955,-38.86163253
4445,9,Apple Red 3,44.97864033,-49.05899958,-39.24704897
4446,9,Apple Red 3,41.32501938,-55.9214107,-37.66760925
4447,9,Apple Red 3,46.79744589,-47.07661252,-40.17063406
4448,9,Apple Red 3,42.92341957,-52.39171322,-38.64589978
4449,9,Apple Red 3,48.91138376,-43.23816642,-41.62180228
4450,9,Apple Red 3,49.63931723,-41.74303976,-41.78739901
4451,9,Apple Red 3,46.60190603,-47.39897257,-39.19204839
4452,9,Apple Red 3,52.90971817,-37.11655677,-41.79539895
4453,9,Apple Red 3,48.39316798,-44.16786197,-40.96931875
4454,9,Apple Red 3,-124.2942554,5.079868791,-9.06707956
4455,9,Apple Red 3,54.59162942,-34.19656661,-42.40118908
4456,9,Apple Red 3,57.08762194,-31.25982509,-42.94997673
4457,9,Apple Red 3,51.66915312,-38.84794955,-41.88427072
4458,9,Apple Red 3,52.82847312,-36.23909507,-42.96973715
4459,9,Apple Red 3,52.99808874,-35.08125396,-43.73140948
4460,9,Apple Red 3,54.90579377,-33.19820447,-43.95426619
4461,9,Apple Red 3,54.1659592,-31.03097337,-43.7820179
4462,9,Apple Red 3,54.36174115,-29.40324365,-45.7198363
4463,9,Apple Red 3,54.2635448,-28.14135558,-47.18001318
4464,9,Apple Red 3,55.52777099,-26.10181353,-47.0667809
4465,9,Apple Red 3,-118.6059839,4.037653306,-6.959554279
4466,9,Apple Red 3,54.02141648,-25.28724537,-48.20728267
4467,9,Apple Red 3,55.51762421,-24.33353332,-50.23669562
4468,9,Apple Red 3,54.57012229,-22.96783436,-51.21752109
4469,9,Apple Red 3,54.77276129,-21.37001582,-52.82901282
4470,9,Apple Red 3,53.19316195,-18.98646899,-52.82169034
4471,9,Apple Red 3,53.08447518,-17.49205318,-55.10159661
4472,9,Apple Red 3,46.83568125,-22.21612198,-47.57236835
4473,9,Apple Red 3,50.95274016,-15.11091934,-57.63368655
4474,9,Apple Red 3,49.24157489,-13.41046422,-58.0425385
4475,9,Apple Red 3,48.14043271,-15.58374063,-64.11699731
4476,9,Apple Red 3,-118.552914,4.093982225,-7.920396755
4477,9,Apple Red 3,47.8765206,-11.53132085,-60.02025905
4478,9,Apple Red 3,47.26146482,-10.14410813,-61.10047789
4479,9,Apple Red 3,45.63965982,-8.991605381,-62.18427285
4480,9,Apple Red 3,40.80690901,-15.11951167,-58.42387429
4481,9,Apple Red 3,42.4133878,-6.509544226,-66.32264855
4482,9,Apple Red 3,-123.9136444,5.579305274,-9.921617505
4483,9,Apple Red 3,-122.6060816,4.784197489,-11.20947237
4484,9,Apple Red 3,-123.1749538,5.419116205,-11.3432725
4485,9,Apple Red 3,-120.5941487,4.681737823,-11.22817061
4486,9,Apple Red 3,-120.8587172,4.501537547,-12.00005123
4487,9,Apple Red 3,-121.1205479,4.761732455,-12.12279943
4488,9,Apple Red 3,-135.5157782,11.73154328,-0.790958124
4489,9,Apple Red 3,-120.7126885,6.689029213,-12.78625855
4490,9,Apple Red 3,-120.0978305,8.248564865,-12.9270024
4491,9,Apple Red 3,-120.8202833,8.278016082,-14.11402027
4492,9,Apple Red 3,-120.4784858,10.22102724,-13.23740903
4493,9,Apple Red 3,-121.2811216,11.91541147,-14.08123354
4494,9,Apple Red 3,-121.7109762,12.24137764,-15.30279139
4495,9,Apple Red 3,-122.6735871,13.81485965,-16.15322321
4496,9,Apple Red 3,-123.1536728,14.49839812,-17.89220399
4497,9,Apple Red 3,-124.3316543,15.75757271,-18.0179595
4498,9,Apple Red 3,-124.6090669,16.21572372,-19.80302019
4499,9,Apple Red 3,-130.8570874,12.13163043,1.270119742
4500,9,Apple Red 3,-125.5329177,18.27435895,-19.64974541
4501,9,Apple Red 3,-126.8325832,19.52634762,-21.24479938
4502,9,Apple Red 3,-127.2175467,20.59392882,-21.08224284
4503,9,Apple Red 3,-127.7079671,21.38591155,-21.50981183
4504,9,Apple Red 3,-43.13054156,26.28048316,71.74819802
4505,9,Apple Red 3,-102.0548391,-24.51944524,29.62028946
4506,9,Apple Red 3,-96.89040008,-21.1877119,32.09143012
4507,9,Apple Red 3,-100.7771401,-27.45925181,32.22305279
4508,9,Apple Red 3,-98.34000298,-28.86961403,39.54500707
4509,9,Apple Red 3,-97.06151628,-33.14909238,41.334973
4510,9,Apple Red 3,-96.1794393,-34.40377067,41.76538781
4511,9,Apple Red 3,-95.42341406,-37.28463317,43.4657158
4512,9,Apple Red 3,-94.69164611,-40.4611959,44.48359264
4513,9,Apple Red 3,-94.28158269,-42.6332937,43.44106183
4514,9,Apple Red 3,-87.1404913,-44.43271555,47.20769041
4515,9,Apple Red 3,-1.450822542,52.63389608,33.25386125
4516,9,Apple Red 3,-85.4476907,-47.36498728,48.56061823
4517,9,Apple Red 3,-85.39846554,-47.0088532,47.91380993
4518,9,Apple Red 3,-82.14337736,-55.17789239,50.68141492
4519,9,Apple Red 3,-73.93617107,-44.91784777,51.70182193
4520,9,Apple Red 3,-78.10668261,-48.63974593,52.46898107
4521,9,Apple Red 3,-80.29681464,-56.50293322,53.46006176
4522,9,Apple Red 3,-77.85497158,-61.18308512,53.06111417
4523,9,Apple Red 3,-72.19388426,-58.53331972,55.08135022
4524,9,Apple Red 3,-71.93734493,-63.55455043,50.48939323
4525,9,Apple Red 3,-72.25705632,-65.46810595,52.24488385
4526,9,Apple Red 3,-1.515055499,58.82545926,26.61306487
4527,9,Apple Red 3,-69.78010392,-68.79860802,51.073121
4528,9,Apple Red 3,-62.12322245,-65.6520842,52.24965681
4529,9,Apple Red 3,-58.8742652,-69.2319739,54.74363269
4530,9,Apple Red 3,-55.34203224,-67.49496496,62.22269695
4531,9,Apple Red 3,-55.02728505,-74.5111089,58.33243461
4532,9,Apple Red 3,-52.31574196,-79.21923017,60.41745819
4533,9,Apple Red 3,-47.77182242,-82.36561162,62.59380905
4534,9,Apple Red 3,-46.79754779,-89.02311252,63.32198638
4535,9,Apple Red 3,-36.52957324,-81.62097776,64.03562981
4536,9,Apple Red 3,-40.04146877,-93.34188248,63.97165115
4537,9,Apple Red 3,-1.227574224,63.8976922,20.52538913
4538,9,Apple Red 3,-33.50970062,-91.96540358,74.07058944
4539,9,Apple Red 3,-33.01851186,-100.0959714,71.30085099
4540,9,Apple Red 3,-22.3442626,-99.14319963,76.23931896
4541,9,Apple Red 3,-15.49392885,-101.4279144,67.88847393
4542,9,Apple Red 3,-9.897719394,-104.8183561,72.63052916
4543,9,Apple Red 3,-7.686451907,-105.0653153,75.91332405
4544,9,Apple Red 3,-4.204803622,-107.884143,79.54554153
4545,9,Apple Red 3,10.04508958,-100.0766054,78.70410716
4546,9,Apple Red 3,14.17416783,-98.58740234,92.77242289
4547,9,Apple Red 3,19.15492949,-102.2266844,98.58069101
4548,9,Apple Red 3,-2.300140323,69.6303319,12.46452734
4549,9,Apple Red 3,33.40955383,-94.77666711,95.69961013
4550,9,Apple Red 3,39.80458429,-100.4745966,82.80077842
4551,9,Apple Red 3,42.36787723,-97.049373,98.77864643
4552,9,Apple Red 3,46.91587623,-98.50368439,98.70033714
4553,9,Apple Red 3,59.1167428,-93.51456182,94.83956195
4554,9,Apple Red 3,64.2604716,-97.23237703,96.60977684
4555,9,Apple Red 3,76.03242366,-88.50193102,87.54441738
4556,9,Apple Red 3,84.81587474,-88.09229461,91.61960066
4557,9,Apple Red 3,89.68577208,-87.6591535,92.32845513
4558,9,Apple Red 3,94.25060742,-87.42353759,93.69026792
4559,9,Apple Red 3,-3.103399151,76.81871852,5.435402055
4560,9,Apple Red 3,105.9991272,-82.4533452,81.03264932
4561,9,Apple Red 3,103.7795737,-85.92430452,94.85376226
4562,9,Apple Red 3,108.5003802,-85.4331753,94.24269123
4563,9,Apple Red 3,111.6079783,-83.60433624,93.96225808
4564,9,Apple Red 3,117.4445389,-83.98276346,93.31124319
4565,9,Apple Red 3,120.4165079,-82.28363681,92.01281327
4566,9,Apple Red 3,129.2064072,-59.17869728,82.03921945
4567,9,Apple Red 3,137.0513958,-63.78611667,78.43521776
4568,9,Apple Red 3,141.6007694,-61.87158059,78.46495875
4569,9,Apple Red 3,151.5529621,-43.13979641,67.57016201
4570,9,Apple Red 3,-4.793311704,82.23807771,-2.315065192
4571,9,Apple Red 3,148.3109299,-56.69940594,77.43862759
4572,9,Apple Red 3,151.2411374,-56.042817,76.11368198
4573,9,Apple Red 3,154.7651026,-53.87269632,73.51549541
4574,9,Apple Red 3,156.7936356,-51.96444198,72.92213574
4575,9,Apple Red 3,165.843282,-31.47560951,57.87775688
4576,9,Apple Red 3,160.702001,-46.03816556,67.86850601
4577,9,Apple Red 3,163.1887727,-44.097829,66.00542168
4578,9,Apple Red 3,160.817289,-29.99916676,62.32848879
4579,9,Apple Red 3,171.7899206,-20.10773033,47.82505854
4580,9,Apple Red 3,171.9281789,-16.55276533,44.75504407
4581,9,Apple Red 3,-5.968997605,86.83286083,-9.051169108
4582,9,Apple Red 3,174.6945146,-13.44904663,42.64489713
4583,9,Apple Red 3,175.5222409,-11.00544441,42.04783364
4584,9,Apple Red 3,175.0784529,-9.097551019,36.3467544
4585,9,Apple Red 3,174.539782,-5.06593045,34.25908298
4586,9,Apple Red 3,174.131816,-2.287836998,31.18802238
4587,9,Apple Red 3,172.7225371,1.334492708,28.18154808
4588,9,Apple Red 3,172.8328388,4.54595713,25.77648034
4589,9,Apple Red 3,171.4813637,8.944901348,23.78026683
4590,9,Apple Red 3,168.0141915,21.50074268,18.97341578
4591,9,Apple Red 3,166.2964778,24.22889527,16.09519037
4592,9,Apple Red 3,-8.299474565,90.95092556,-16.34289768
4593,9,Apple Red 3,166.9899264,17.50679421,14.24919961
4594,9,Apple Red 3,162.8732067,29.22302384,9.75888299
4595,9,Apple Red 3,168.0537642,41.36867767,-6.673186625
4596,9,Apple Red 3,158.717115,52.63424714,-8.522592028
4597,9,Apple Red 3,157.2072015,55.67270796,-12.20233759
4598,9,Apple Red 3,154.4922534,57.79325681,-14.43772953
4599,9,Apple Red 3,157.2453061,52.68688045,-18.23459443
4600,9,Apple Red 3,148.7481336,46.65298575,-5.658007921
4601,9,Apple Red 3,146.726506,65.74139869,-22.11201809
4602,9,Apple Red 3,146.0824248,77.84746253,-34.38816628
4603,9,Apple Red 3,-7.428160521,98.66363392,-19.95770309
4604,9,Apple Red 3,142.2409726,79.83852856,-36.32438972
4605,9,Apple Red 3,137.575979,82.46872228,-38.85431391
4606,9,Apple Red 3,135.2886918,65.30917673,-34.79051122
4607,9,Apple Red 3,129.1128908,74.97865777,-35.72132211
4608,9,Apple Red 3,125.6417442,76.02534299,-38.15695432
4609,9,Apple Red 3,120.2377005,78.12904259,-39.35884111
4610,9,Apple Red 3,116.9035144,88.2123997,-49.71078377
4611,9,Apple Red 3,111.483712,89.12516538,-51.29052896
4612,9,Apple Red 3,108.0646746,89.70967407,-54.10453788
4613,9,Apple Red 3,103.9065206,90.11098871,-57.05748396
4614,9,Apple Red 3,-14.15563661,98.6805781,-29.15667104
4615,9,Apple Red 3,-23.48743809,37.91474633,74.4269556
4616,9,Apple Red 3,100.3292868,76.85170772,-49.1798867
4617,9,Apple Red 3,95.4214902,83.26494839,-47.21063709
4618,9,Apple Red 3,91.14297529,83.22324201,-49.98249351
4619,9,Apple Red 3,85.86227308,82.62119679,-49.94096303
4620,9,Apple Red 3,80.88841445,77.19968889,-51.78595384
4621,9,Apple Red 3,73.00207515,90.24567332,-56.74843178
4622,9,Apple Red 3,70.0286628,77.76309456,-49.95852485
4623,9,Apple Red 3,64.46336567,87.72957649,-57.1975593
4624,9,Apple Red 3,62.595963,79.50426933,-51.85176423
4625,9,Apple Red 3,53.65600493,85.81057351,-56.44041802
4626,9,Apple Red 3,-16.27170242,101.6597161,-34.74467565
4627,9,Apple Red 3,50.17924833,84.55343726,-54.60301277
4628,9,Apple Red 3,47.70009639,76.61774674,-50.35671833
4629,9,Apple Red 3,44.13501932,76.17178565,-47.93636456
4630,9,Apple Red 3,37.63527058,81.33011164,-49.80636032
4631,9,Apple Red 3,36.3403109,74.02527391,-45.66442057
4632,9,Apple Red 3,32.52067183,72.05265477,-44.27706647
4633,9,Apple Red 3,27.82598431,80.86083098,-44.31105508
4634,9,Apple Red 3,24.04017177,79.05596934,-41.56652259
4635,9,Apple Red 3,22.92536096,77.84268,-41.55548585
4636,9,Apple Red 3,9.10164209,77.56174332,-30.56341
4637,9,Apple Red 3,-19.93503475,103.9747296,-39.86930931
4638,9,Apple Red 3,7.723055387,76.47809022,-28.65717
4639,9,Apple Red 3,4.994316047,76.70350797,-26.10634407
4640,9,Apple Red 3,12.47860529,78.99775631,-32.65372722
4641,9,Apple Red 3,1.675953826,73.70707894,-22.8227372
4642,9,Apple Red 3,10.38186146,76.14444088,-28.03058698
4643,9,Apple Red 3,8.992648475,76.08611631,-26.66796445
4644,9,Apple Red 3,9.401739496,74.43056726,-24.42373544
4645,9,Apple Red 3,-2.462807752,69.71015559,-17.7397861
4646,9,Apple Red 3,8.34781204,72.86784019,-22.22126939
4647,9,Apple Red 3,-4.410013329,72.48959849,-14.53231147
4648,9,Apple Red 3,-13.61664878,111.6611993,-44.81498899
4649,9,Apple Red 3,-4.261515451,73.13357556,-10.49315952
4650,9,Apple Red 3,-4.518907607,73.41363657,-10.18684469
4651,9,Apple Red 3,-3.976791727,73.9351267,-8.941039975
4652,9,Apple Red 3,-14.84482232,68.51191127,-1.594287964
4653,9,Apple Red 3,-13.80942554,68.28757279,-1.33970718
4654,9,Apple Red 3,-9.485343712,69.72841503,-1.799358877
4655,9,Apple Red 3,-23.50135981,63.74829204,6.744695254
4656,9,Apple Red 3,-23.7450427,65.01651847,7.421426046
4657,9,Apple Red 3,-22.93581617,66.66323248,9.166179517
4658,9,Apple Red 3,-25.8768567,69.57524008,14.21900683
4659,9,Apple Red 3,-16.33096554,113.691284,-48.80232433
4660,9,Apple Red 3,-25.2212072,70.61813881,16.15309023
4661,9,Apple Red 3,-24.99502176,72.66153203,16.24247276
4662,9,Apple Red 3,-26.66285904,72.99607446,19.60747437
4663,9,Apple Red 3,-25.84464433,74.72122867,21.09518824
4664,9,Apple Red 3,-28.10837085,69.5592586,22.9092859
4665,9,Apple Red 3,-28.48431641,70.49675374,23.7305602
4666,9,Apple Red 3,-27.26469439,72.1086127,25.34955965
4667,9,Apple Red 3,-20.94187134,77.5845506,25.03735445
4668,9,Apple Red 3,-26.56014649,75.16744836,27.82083264
4669,9,Apple Red 3,-26.12940695,75.91975224,29.55393868
4670,9,Apple Red 3,-20.14216974,113.4935895,-55.31087426
4671,9,Apple Red 3,-18.99482548,88.02288316,30.772898
4672,9,Apple Red 3,-25.96131962,81.34486411,32.47511637
4673,9,Apple Red 3,-24.14201321,81.94549336,33.36391692
4674,9,Apple Red 3,-18.05309735,90.90290646,36.55017602
4675,9,Apple Red 3,-17.84073367,87.29992727,37.56935411
4676,9,Apple Red 3,-24.7837603,77.47112533,38.07878532
4677,9,Apple Red 3,-19.90348213,80.82931,39.32252171
4678,9,Apple Red 3,-19.66131987,81.0176437,40.89923091
4679,9,Apple Red 3,-19.88728306,77.92951598,42.28718062
4680,9,Apple Red 3,-18.75686888,75.77726204,41.379288
4681,9,Apple Red 3,-30.71161451,104.5178738,-50.73984913
4682,9,Apple Red 3,-18.66858605,74.22355821,44.95642896
4683,9,Apple Red 3,-18.03568648,72.35154527,42.93550058
4684,9,Apple Red 3,-9.093191392,70.56015349,43.34205103
4685,9,Apple Red 3,-20.93826291,65.72588174,47.09096932
4686,9,Apple Red 3,-16.63859055,62.68967037,40.16810464
4687,9,Apple Red 3,-19.07826708,64.14861536,48.91762784
4688,9,Apple Red 3,-5.998841156,66.97262458,47.22873261
4689,9,Apple Red 3,-5.304128289,67.19098855,47.62210161
4690,9,Apple Red 3,7.206017865,73.77437478,46.09061903
4691,9,Apple Red 3,-4.659106504,68.42351089,49.96642893
4692,9,Apple Red 3,-27.29932144,118.0599879,-58.70248022
4693,9,Apple Red 3,8.396299781,67.24791301,42.71658066
4694,9,Apple Red 3,8.484823576,76.74335332,48.80564956
4695,9,Apple Red 3,-3.553453749,70.84491207,50.70461935
4696,9,Apple Red 3,-3.842993078,72.80868668,50.88830037
4697,9,Apple Red 3,-4.241161407,73.90793891,50.29450325
4698,9,Apple Red 3,4.918245824,72.66901991,50.08921382
4699,9,Apple Red 3,-6.245385676,75.62336672,50.44639187
4700,9,Apple Red 3,-5.029925049,69.53764368,44.2091386
4701,9,Apple Red 3,2.670173187,77.56453758,49.36364761
4702,9,Apple Red 3,-10.88469701,71.64897649,49.85647912
4703,9,Apple Red 3,-28.50504879,108.9276295,-56.10122623
4704,9,Apple Red 3,-11.93311627,73.18428131,50.03845878
4705,9,Apple Red 3,-24.20535642,66.08617124,49.95356121
4706,9,Apple Red 3,-25.14747217,66.81583158,49.69202076
4707,9,Apple Red 3,-27.20737076,67.8696069,49.46807764
4708,9,Apple Red 3,-28.84041012,68.04305128,47.98195143
4709,9,Apple Red 3,-30.99810772,69.23292852,48.10354753
4710,9,Apple Red 3,-35.73440335,66.9206967,48.23661319
4711,9,Apple Red 3,-28.85564583,67.0996139,47.48451107
4712,9,Apple Red 3,-38.2607344,62.19713358,50.10484899
4713,9,Apple Red 3,-32.9648288,68.89637978,49.99395838
4714,9,Apple Red 3,-33.37208055,102.8943831,-46.17992125
4715,9,Apple Red 3,-35.16747532,60.38745142,49.68698806
4716,9,Apple Red 3,-44.6892107,55.65599859,51.81373837
4717,9,Apple Red 3,-38.60078385,60.44212443,53.22676419
4718,9,Apple Red 3,-40.36591747,58.83822277,53.72576719
4719,9,Apple Red 3,-48.89858464,52.06515235,56.55323462
4720,9,Apple Red 3,-43.85053813,58.99875143,58.97143189
4721,9,Apple Red 3,-43.35502768,57.36452134,61.34551355
4722,9,Apple Red 3,-51.78326326,47.98526983,64.10593588
4723,9,Apple Red 3,-47.24293343,49.66940439,63.77711595
4724,9,Apple Red 3,-45.99383866,49.34967707,67.58015271
4725,9,Apple Red 3,-39.98510849,110.9994806,-51.91490152
4726,9,Apple Red 3,-14.26156705,34.98125172,64.81419091
4727,9,Apple Red 3,-53.67621853,43.19588474,70.58304777
4728,9,Apple Red 3,-47.73618798,40.69434123,71.15078285
4729,9,Apple Red 3,-52.68408187,36.72073789,74.41471245
4730,9,Apple Red 3,-47.49792562,39.94142906,75.26531799
4731,9,Apple Red 3,-44.95135565,39.23497694,77.0708813
4732,9,Apple Red 3,-44.78237803,38.69947617,79.01778542
4733,9,Apple Red 3,-43.26163903,38.89424097,81.3600063
4734,9,Apple Red 3,-42.41207454,38.0868993,81.8480712
4735,9,Apple Red 3,-40.41084263,38.08266832,83.01376383
4736,9,Apple Red 3,-36.72923445,32.07553684,82.58425349
4737,9,Apple Red 3,-38.20213858,110.2414188,-58.02981237
4738,9,Apple Red 3,-30.64400115,40.310953,79.27832277
4739,9,Apple Red 3,-32.62544379,34.03253941,82.28196719
4740,9,Apple Red 3,-17.28702831,31.54214733,77.60152401
4741,9,Apple Red 3,-20.85433644,29.5816601,77.77448628
4742,9,Apple Red 3,-17.53619699,31.32723272,75.066987
4743,9,Apple Red 3,-15.76747264,35.79097866,73.93350631
4744,9,Apple Red 3,-19.86247827,37.04179995,73.81619336
4745,9,Apple Red 3,-14.23499596,32.06674883,70.55368244
4746,9,Apple Red 3,-10.79358632,36.01052425,65.73758888
4747,9,Apple Red 3,-10.17799127,40.46996208,62.06759645
4748,9,Apple Red 3,-42.20400763,110.3386621,-56.2549967
4749,9,Apple Red 3,-8.405926212,44.62367467,57.18872911
4750,10,Apple Red Delicious,-37.57147974,-39.21590653,-59.8915017
4751,10,Apple Red Delicious,-38.63431101,-38.78253159,-60.89699063
4752,10,Apple Red Delicious,-38.62009709,-37.91892638,-60.45531508
4753,10,Apple Red Delicious,-37.57544395,-37.71723721,-68.84933594
4754,10,Apple Red Delicious,-36.74687398,-35.50482106,-66.45871021
4755,10,Apple Red Delicious,-37.40194961,-36.74486604,-67.74012963
4756,10,Apple Red Delicious,-37.49702593,-37.47334317,-67.82623179
4757,10,Apple Red Delicious,-36.5037215,-38.7363679,-76.01090277
4758,10,Apple Red Delicious,-36.30227959,-38.17378319,-73.93138325
4759,10,Apple Red Delicious,-38.14150562,-39.34641006,-74.52212786
4760,10,Apple Red Delicious,-57.25010656,-30.49092739,54.16252209
4761,10,Apple Red Delicious,-38.63366677,-40.62042951,-74.8336205
4762,10,Apple Red Delicious,-40.56166659,-41.51093245,-75.13662369
4763,10,Apple Red Delicious,-38.14650497,-41.10131448,-80.11146225
4764,10,Apple Red Delicious,-39.16235973,-42.15858751,-80.83639041
4765,10,Apple Red Delicious,-39.55100768,-41.94558495,-79.02219329
4766,10,Apple Red Delicious,-41.00837724,-41.95702176,-78.59112947
4767,10,Apple Red Delicious,-41.92788215,-41.7679194,-77.24293211
4768,10,Apple Red Delicious,-43.17256238,-41.59070765,-77.30894274
4769,10,Apple Red Delicious,-44.51697533,-40.92822837,-75.51292734
4770,10,Apple Red Delicious,-43.17851656,-40.64744909,-80.67287415
4771,10,Apple Red Delicious,-43.78416173,-38.53341369,-77.52631465
4772,10,Apple Red Delicious,-45.10246909,-38.33252344,-76.3817815
4773,10,Apple Red Delicious,-45.90792961,-36.27926549,-74.25614463
4774,10,Apple Red Delicious,-47.29120597,-36.04018708,-72.03924607
4775,10,Apple Red Delicious,-47.32908898,-34.85330822,-71.2279251
4776,10,Apple Red Delicious,-45.65596667,-34.40385094,-77.2439173
4777,10,Apple Red Delicious,-45.6863145,-33.65241099,-73.60903354
4778,10,Apple Red Delicious,-46.59018126,-33.00160578,-72.81623597
4779,10,Apple Red Delicious,-46.31539983,-32.59603242,-71.02431935
4780,10,Apple Red Delicious,-47.56171962,-32.99709356,-69.2979212
4781,10,Apple Red Delicious,-44.62674778,-31.97384584,-75.65390557
4782,10,Apple Red Delicious,-45.26966337,-32.68823106,-73.46825344
4783,10,Apple Red Delicious,-44.50489194,-32.25687595,-72.57928542
4784,10,Apple Red Delicious,-44.93795363,-33.1140908,-69.84900408
4785,10,Apple Red Delicious,-43.76490265,-34.83161895,-69.56602544
4786,10,Apple Red Delicious,-41.54960999,-38.68963034,-65.56385074
4787,10,Apple Red Delicious,-39.6613578,-39.41604809,-63.89867552
4788,10,Apple Red Delicious,-38.96289053,-40.29016604,-64.64626323
4789,10,Apple Red Delicious,-37.81697167,-41.39283228,-65.34310701
4790,10,Apple Red Delicious,-36.50008355,-42.21663218,-65.50013308
4791,10,Apple Red Delicious,-35.04144382,-43.33871582,-65.68522593
4792,10,Apple Red Delicious,-33.92815353,-44.6430218,-66.99966736
4793,10,Apple Red Delicious,-32.49302474,-45.50935306,-67.53710675
4794,10,Apple Red Delicious,-31.14323624,-46.60588521,-67.83917794
4795,10,Apple Red Delicious,-30.78691629,-47.70647752,-68.13262069
4796,10,Apple Red Delicious,-30.0309493,-48.63027278,-67.8070876
4797,10,Apple Red Delicious,-58.02084718,-34.33802096,53.23702008
4798,10,Apple Red Delicious,-28.3444204,-49.18135211,-68.1893298
4799,10,Apple Red Delicious,-28.2757338,-49.85641642,-67.74918929
4800,10,Apple Red Delicious,-27.12188601,-50.80040439,-68.4270839
4801,10,Apple Red Delicious,-27.15458728,-50.94432064,-67.66544846
4802,10,Apple Red Delicious,-26.67462882,-51.28934818,-66.8843743
4803,10,Apple Red Delicious,-26.47971262,-51.23101205,-66.9356078
