num,Number,Fruit,x,y,z
14862,29,Cherry Wax Black,5.9984765,77.199135,-42.16815
14863,29,Cherry Wax Black,227.07275,10.179921,61.872463
14864,29,Cherry Wax Black,31.755224,20.323376,-10.633849
14865,29,Cherry Wax Black,15.345754,72.71742,-52.250637
14866,29,Cherry Wax Black,26.734188,25.395546,-18.746523
14867,29,Cherry Wax Black,30.34434,16.567009,-26.757502
14868,29,Cherry Wax Black,16.75887,22.47369,-22.906805
14869,29,Cherry Wax Black,8.616575,81.64961,-59.455215
14870,29,Cherry Wax Black,19.639753,-100.407005,-24.108654
14871,29,Cherry Wax Black,19.286474,26.366846,-8.194113
14872,29,Cherry Wax Black,-6.5206847,50.5947,-55.280365
14873,29,Cherry Wax Black,24.804232,34.332466,-0.72713226
14874,29,Cherry Wax Black,8.219583,71.12345,-67.64239
14875,29,Cherry Wax Black,16.18473,52.556316,-65.06414
14876,29,Cherry Wax Black,47.843483,26.164211,3.988109
14877,29,Cherry Wax Black,92.6553,-1.8148506,-26.51669
14878,29,Cherry Wax Black,73.41105,28.148003,17.083427
14879,29,Cherry Wax Black,60.52585,54.808628,16.952631
14880,29,Cherry Wax Black,65.11867,42.769382,22.40436
14881,29,Cherry Wax Black,64.48852,42.385994,9.286535
14882,29,Cherry Wax Black,58.249943,32.550846,14.344044
14883,29,Cherry Wax Black,50.89344,43.50769,9.345821
14884,29,Cherry Wax Black,-5.936019,43.8977,-73.14072
14885,29,Cherry Wax Black,51.271084,41.128056,22.765575
14886,29,Cherry Wax Black,42.11382,49.260372,18.475922
14887,29,Cherry Wax Black,-67.90273,-37.800858,75.45774
14888,29,Cherry Wax Black,37.994102,33.57275,14.920601
14889,29,Cherry Wax Black,34.22346,21.482119,16.486526
14890,29,Cherry Wax Black,36.397167,12.468469,30.007933
14891,29,Cherry Wax Black,38.980156,29.008541,28.393373
14892,29,Cherry Wax Black,48.02086,21.975609,23.195919
14893,29,Cherry Wax Black,22.66252,34.699436,24.986319
14894,29,Cherry Wax Black,-9.3118725,31.56132,-75.785324
14895,29,Cherry Wax Black,-60.271477,-1.963039,-82.0785
14896,29,Cherry Wax Black,58.366302,27.28424,32.545006
14897,29,Cherry Wax Black,71.858635,-21.118923,-15.721941
14898,29,Cherry Wax Black,55.832447,8.980996,33.1935
14899,29,Cherry Wax Black,46.64638,21.933916,45.36388
14900,29,Cherry Wax Black,36.821682,26.069494,45.578743
14901,29,Cherry Wax Black,43.54902,43.253365,41.584656
14902,29,Cherry Wax Black,36.493538,44.09384,53.46492
14903,29,Cherry Wax Black,22.925339,41.712425,41.448063
14904,29,Cherry Wax Black,22.893787,49.534237,64.285095
14905,29,Cherry Wax Black,-1.9547826,33.345825,-64.56301
14906,29,Cherry Wax Black,33.943012,57.49272,60.71936
14907,29,Cherry Wax Black,25.917038,54.27343,48.369587
14908,29,Cherry Wax Black,30.975622,56.157387,35.94789
14909,29,Cherry Wax Black,-45.154686,28.346819,-239.65208
14910,29,Cherry Wax Black,31.9452,69.267395,45.35393
14911,29,Cherry Wax Black,40.241802,58.3534,45.59971
14912,29,Cherry Wax Black,15.781616,61.56678,28.426699
14913,29,Cherry Wax Black,3.7576518,13.74097,-104.49451
14914,29,Cherry Wax Black,15.686835,75.52331,39.285446
14915,29,Cherry Wax Black,3.7629585,25.54121,-72.62128
14916,29,Cherry Wax Black,14.899764,75.358696,54.50149
14917,29,Cherry Wax Black,11.20174,66.07007,49.8655
14918,29,Cherry Wax Black,1.2041446,55.45842,39.476673
14919,29,Cherry Wax Black,-6.863893,55.023193,48.756916
14920,29,Cherry Wax Black,-1.8195943,72.83088,49.307957
14921,29,Cherry Wax Black,-24.680052,25.476456,-96.35946
14922,29,Cherry Wax Black,-10.39551,65.838165,35.010414
14923,29,Cherry Wax Black,-11.477611,54.174976,31.49999
14924,29,Cherry Wax Black,-24.454582,55.024456,42.821423
14925,29,Cherry Wax Black,-27.34844,55.912228,31.160028
14926,29,Cherry Wax Black,-1.757679,19.15932,-62.615486
14927,29,Cherry Wax Black,-37.01134,56.08079,38.13371
14928,29,Cherry Wax Black,-30.36987,70.445984,46.25735
14929,29,Cherry Wax Black,-42.085316,73.62851,40.300587
14930,29,Cherry Wax Black,-32.397743,70.38547,32.736107
14931,29,Cherry Wax Black,-30.933289,82.09304,35.32526
14932,29,Cherry Wax Black,-36.2304,87.76669,20.49608
14933,29,Cherry Wax Black,-45.45193,78.964294,22.06196
14934,29,Cherry Wax Black,-41.87374,79.80521,10.214938
14935,29,Cherry Wax Black,-30.780556,74.75354,16.25879
14936,29,Cherry Wax Black,-41.278835,66.98356,15.082573
14937,29,Cherry Wax Black,9.807013,26.045883,-58.670757
14938,29,Cherry Wax Black,-22.626562,78.61404,1.8239226
14939,29,Cherry Wax Black,-44.27198,63.705486,-1.7936826
14940,29,Cherry Wax Black,-31.892822,62.857407,1.7961787
14941,29,Cherry Wax Black,-35.725945,74.73135,-6.1497173
14942,29,Cherry Wax Black,-31.741879,81.36873,-18.110334
14943,29,Cherry Wax Black,-16.20976,91.26727,38.406727
14944,29,Cherry Wax Black,-29.381847,61.74674,-14.828866
14945,29,Cherry Wax Black,-20.149704,69.281044,-10.546623
14946,29,Cherry Wax Black,-22.042547,66.18983,-28.298033
14947,29,Cherry Wax Black,-11.191342,61.052177,-16.337774
14948,29,Cherry Wax Black,-17.741747,52.565605,-9.559294
14949,29,Cherry Wax Black,14.796912,15.253313,-67.64803
14950,29,Cherry Wax Black,-8.749049,58.44076,-2.9845603
14951,29,Cherry Wax Black,-11.875769,76.23884,-25.116154
14952,29,Cherry Wax Black,3.9526012,50.59317,-7.465793
14953,29,Cherry Wax Black,21.022207,80.722374,-18.32277
14954,29,Cherry Wax Black,12.931955,74.92067,-26.784159
14955,29,Cherry Wax Black,6.671176,60.136723,-27.61294
14956,29,Cherry Wax Black,14.674005,52.589878,-29.842665
14957,29,Cherry Wax Black,3.397069,43.92412,-25.848383
14958,29,Cherry Wax Black,10.265418,43.0974,-38.9481
14959,29,Cherry Wax Black,1.2812926,51.87799,-39.693974
14960,29,Cherry Wax Black,20.268173,27.044573,-67.77851
14961,29,Cherry Wax Black,12.002334,54.99334,-46.648567
14962,29,Cherry Wax Black,-8.1725,77.827324,-53.022022
14963,29,Cherry Wax Black,0.2811237,67.79941,-54.71324
14964,29,Cherry Wax Black,1.7299849,50.091072,-54.77207
14965,29,Cherry Wax Black,4.987947,54.085102,-78.43427
14966,29,Cherry Wax Black,18.49644,47.107555,-82.50226
14967,29,Cherry Wax Black,5.5784454,38.530983,-86.077354
14968,29,Cherry Wax Black,9.3536,40.425728,-73.44686
14969,29,Cherry Wax Black,25.027538,19.35019,-58.46537
14970,29,Cherry Wax Black,24.220722,30.174955,-54.45044
14971,29,Cherry Wax Black,38.26448,27.512005,-68.036224
14972,29,Cherry Wax Black,37.111637,37.165115,-63.280876
14973,29,Cherry Wax Black,57.90873,37.27365,-65.12869
14974,29,Cherry Wax Black,48.79335,31.82034,-53.153362
14975,29,Cherry Wax Black,42.895416,34.90916,-43.430393
14976,29,Cherry Wax Black,-12.379714,71.68752,8.142794
14977,29,Cherry Wax Black,-16.17139,43.634624,76.31951
14978,29,Cherry Wax Black,52.266834,42.717358,-48.68145
14979,29,Cherry Wax Black,-4.8937197,49.643982,75.2485
14980,29,Cherry Wax Black,66.35648,28.666178,-53.50947
14981,29,Cherry Wax Black,70.08148,41.928795,-52.7184
14982,29,Cherry Wax Black,72.35611,36.895084,-42.60432
14983,29,Cherry Wax Black,59.67361,43.80085,-36.26669
14984,29,Cherry Wax Black,82.22516,28.70527,-48.246593
14985,29,Cherry Wax Black,54.022957,28.486122,-24.34697
14986,29,Cherry Wax Black,64.83015,23.176723,-19.488005
14987,29,Cherry Wax Black,-8.914581,85.45269,4.884604
14988,29,Cherry Wax Black,62.868305,21.847511,-33.447178
14989,29,Cherry Wax Black,13.948613,39.466045,88.28955
14990,29,Cherry Wax Black,74.778046,18.025587,-28.285402
14991,29,Cherry Wax Black,65.916145,8.776926,-24.277037
14992,29,Cherry Wax Black,53.592415,12.33657,-26.109142
14993,29,Cherry Wax Black,71.48796,7.541634,-41.151207
14994,29,Cherry Wax Black,57.194965,7.95026,-38.481667
14995,29,Cherry Wax Black,67.70891,-3.6112154,-35.3151
14996,29,Cherry Wax Black,51.71673,-2.9693983,-31.86839
14997,29,Cherry Wax Black,-7.1323705,75.60147,-4.330576
14998,29,Cherry Wax Black,73.224396,-15.645769,-47.73809
14999,29,Cherry Wax Black,56.88304,-13.306568,-45.065998
15000,29,Cherry Wax Black,61.932796,-4.6942587,-51.4195
15001,29,Cherry Wax Black,60.357197,-14.223976,-57.856827
15002,29,Cherry Wax Black,64.427185,-25.54622,-49.01925
15003,29,Cherry Wax Black,48.444324,2.5181527,-58.005535
15004,29,Cherry Wax Black,53.732254,1.1339762,-68.042725
15005,29,Cherry Wax Black,46.04056,-12.739434,-54.26474
15006,29,Cherry Wax Black,4.6064434,72.87509,8.218791
15007,29,Cherry Wax Black,49.04279,-23.995386,-58.1929
15008,29,Cherry Wax Black,33.95635,-13.839293,-60.98067
15009,29,Cherry Wax Black,37.10097,-6.395873,-72.82864
15010,29,Cherry Wax Black,46.066257,-13.82347,-72.91465
15011,29,Cherry Wax Black,47.258507,-29.48033,-74.6337
15012,29,Cherry Wax Black,38.005543,-22.876532,-81.57395
15013,29,Cherry Wax Black,29.745893,-26.322927,-73.52865
15014,29,Cherry Wax Black,6.1428933,69.10432,-8.8678465
15015,29,Cherry Wax Black,32.402206,-30.915909,-62.66201
15016,29,Cherry Wax Black,24.916122,-40.062042,-73.726036
15017,29,Cherry Wax Black,38.149395,-41.45339,-74.35097
15018,29,Cherry Wax Black,43.989075,-43.07484,-58.42747
15019,29,Cherry Wax Black,30.70721,-81.670746,-22.608297
15020,29,Cherry Wax Black,29.459675,-46.176197,-57.33137
15021,29,Cherry Wax Black,38.504333,-55.25155,-65.01528
15022,29,Cherry Wax Black,37.559086,-55.141582,-51.47795
15023,29,Cherry Wax Black,25.31805,-60.13098,-61.761692
15024,29,Cherry Wax Black,6.4541993,84.54509,-8.571084
15025,29,Cherry Wax Black,34.956696,-67.447075,-57.493053
15026,29,Cherry Wax Black,25.145687,-62.890057,-48.2457
15027,29,Cherry Wax Black,35.403267,-80.362236,-44.48532
15028,29,Cherry Wax Black,37.131725,-68.86396,-37.206425
15029,29,Cherry Wax Black,47.540775,-72.02475,-45.284355
15030,29,Cherry Wax Black,48.347378,-77.49395,-35.086895
15031,29,Cherry Wax Black,58.550713,-59.30658,-40.308487
15032,29,Cherry Wax Black,49.561115,-59.4475,-30.171354
15033,29,Cherry Wax Black,-72.32523,-11.303202,-51.399963
15034,29,Cherry Wax Black,62.57192,-53.78679,-26.54128
15035,29,Cherry Wax Black,2.3555057,80.487595,-18.004915
15036,29,Cherry Wax Black,6.7779417,-18.046768,71.86705
15037,29,Cherry Wax Black,30.421959,-30.517836,45.92104
15038,29,Cherry Wax Black,-85.090935,-7.3613863,-13.744438
15039,29,Cherry Wax Black,-89.8606,-8.388755,-5.29854
15040,29,Cherry Wax Black,-89.227234,-23.464682,-9.702928
15041,29,Cherry Wax Black,18.636282,-42.849945,50.584766
15042,29,Cherry Wax Black,-96.006714,-32.33129,-4.885055
15043,29,Cherry Wax Black,-86.83714,-28.854818,3.050671
15044,29,Cherry Wax Black,-92.404175,-39.877018,5.7485895
15045,29,Cherry Wax Black,-82.58982,-40.006386,-3.4917138
15046,29,Cherry Wax Black,-90.435394,-50.02626,-3.651066
15047,29,Cherry Wax Black,-81.61941,-51.057358,5.050503
15048,29,Cherry Wax Black,-76.47192,-61.97853,-4.786884
15049,29,Cherry Wax Black,-64.61734,-62.349926,1.2648559
15050,29,Cherry Wax Black,-64.75251,-69.399635,-8.758661
15051,29,Cherry Wax Black,-61.94261,-56.36649,-10.396202
15052,29,Cherry Wax Black,21.492777,-54.42093,50.756195
15053,29,Cherry Wax Black,-68.3012,-62.521587,-19.980276
15054,29,Cherry Wax Black,-54.211933,-65.10771,-19.736336
15055,29,Cherry Wax Black,-56.7255,-54.0149,-25.09376
15056,29,Cherry Wax Black,-58.39813,-64.222244,-33.322754
15057,29,Cherry Wax Black,-67.000496,-55.238823,-35.94094
15058,29,Cherry Wax Black,-56.817924,-54.053562,-43.550697
15059,29,Cherry Wax Black,-61.045135,-42.43299,-41.565342
15060,29,Cherry Wax Black,-65.74671,-46.475,-52.309376
15061,29,Cherry Wax Black,-72.67689,-38.993546,-47.339375
15062,29,Cherry Wax Black,-7.8765697,34.30805,18.509277
15063,29,Cherry Wax Black,4.0054207,-50.947372,47.75271
15064,29,Cherry Wax Black,-15.113279,26.380774,22.755573
15065,29,Cherry Wax Black,-20.009602,33.02466,13.5806875
15066,29,Cherry Wax Black,-27.027273,33.10806,22.818117
15067,29,Cherry Wax Black,-34.551502,34.189823,15.048367
15068,29,Cherry Wax Black,-61.716377,41.67611,12.197541
15069,29,Cherry Wax Black,-37.72813,-46.988243,67.35951
15070,29,Cherry Wax Black,-45.092064,35.78029,8.747862
15071,29,Cherry Wax Black,-79.97942,43.59657,17.124245
15072,29,Cherry Wax Black,-83.07578,35.221863,2.6036358
15073,29,Cherry Wax Black,-81.55839,46.93843,-3.5348744
15074,29,Cherry Wax Black,-0.5081427,-62.43049,44.13292
15075,29,Cherry Wax Black,-81.33761,39.21826,-12.080008
15076,29,Cherry Wax Black,-83.28348,50.48025,-18.823751
15077,29,Cherry Wax Black,-71.59706,50.65446,-14.086958
15078,29,Cherry Wax Black,-69.48322,57.922783,-25.052141
15079,29,Cherry Wax Black,-60.428455,37.319458,-11.868287
15080,29,Cherry Wax Black,-56.153816,42.40929,-21.819126
15081,29,Cherry Wax Black,-72.05907,41.935104,-29.6912
15082,29,Cherry Wax Black,-53.73718,28.073036,-19.16009
15083,29,Cherry Wax Black,-66.12072,29.093695,-22.148287
15084,29,Cherry Wax Black,-59.106174,33.674957,-31.997274
15085,29,Cherry Wax Black,5.3917356,-69.56249,52.288597
15086,29,Cherry Wax Black,-61.643158,15.479854,-20.968563
15087,29,Cherry Wax Black,-58.211872,19.075363,-32.46726
15088,29,Cherry Wax Black,-66.764145,21.460428,-40.681118
15089,29,Cherry Wax Black,-54.129032,30.484196,-47.037
15090,29,Cherry Wax Black,-40.58573,30.734144,-38.79404
15091,29,Cherry Wax Black,-38.619972,29.079521,-27.472357
15092,29,Cherry Wax Black,-48.14952,17.443033,-45.526344
15093,29,Cherry Wax Black,-41.690388,15.716228,-31.050331
15094,29,Cherry Wax Black,-31.508083,20.147156,-37.407764
15095,29,Cherry Wax Black,-2.716236,-79.236374,39.821392
15096,29,Cherry Wax Black,43.301544,30.086376,74.292046
15097,29,Cherry Wax Black,-20.152584,29.40937,-23.090542
15098,29,Cherry Wax Black,-28.53514,17.473377,-22.01733
15099,29,Cherry Wax Black,-14.150219,18.07792,-28.009588
15100,29,Cherry Wax Black,35.729744,2.627913,-9.334578
15101,29,Cherry Wax Black,-13.889156,1.8670179,-31.076721
15102,29,Cherry Wax Black,-27.822243,1.7486142,-33.258343
15103,29,Cherry Wax Black,-25.313456,-8.116853,-25.983643
15104,29,Cherry Wax Black,-26.272362,1.8023536,-19.467018
15105,29,Cherry Wax Black,-13.467587,-5.4546647,-15.153341
15106,29,Cherry Wax Black,-9.812237,-84.07057,48.32069
15107,29,Cherry Wax Black,-11.152156,6.9605784,-14.889021
15108,29,Cherry Wax Black,49.6944,6.282062,1.3968683
15109,29,Cherry Wax Black,-11.206837,18.994589,-6.556955
15110,29,Cherry Wax Black,33.645424,47.75468,-11.284719
15111,29,Cherry Wax Black,-24.656078,13.10714,-4.2759204
15112,29,Cherry Wax Black,-13.443312,4.9431863,0.96960706
15113,29,Cherry Wax Black,-25.091827,9.731228,9.856753
15114,29,Cherry Wax Black,-21.259483,-6.6753073,5.9595532
15115,29,Cherry Wax Black,-30.054512,-11.397141,-3.2165825
15116,29,Cherry Wax Black,-14.51449,-86.33185,37.273407
15117,29,Cherry Wax Black,-36.15369,-2.9388723,1.2930472
15118,29,Cherry Wax Black,-40.31997,-5.9165645,-10.789345
15119,29,Cherry Wax Black,-47.813,1.3777947,-4.768554
15120,29,Cherry Wax Black,-49.82768,-10.643385,-1.5067488
15121,29,Cherry Wax Black,-56.493366,-10.797636,-16.061924
15122,29,Cherry Wax Black,-44.230583,-21.242342,-7.9238744
15123,29,Cherry Wax Black,-50.141506,-22.426437,-24.111406
15124,29,Cherry Wax Black,19.344309,-38.093063,-34.48731
15125,29,Cherry Wax Black,-59.542274,-25.333368,-10.268081
15126,29,Cherry Wax Black,3.2564418,-80.995026,20.06105
15127,29,Cherry Wax Black,32.135048,1.2378906,106.49365
15128,29,Cherry Wax Black,-32.85609,-21.62204,16.383572
15129,29,Cherry Wax Black,-42.625366,-13.872717,18.181465
15130,29,Cherry Wax Black,31.097303,71.757835,10.08184
15131,29,Cherry Wax Black,-45.690006,-25.371971,24.483414
15132,29,Cherry Wax Black,-45.06426,-28.955574,11.216581
15133,29,Cherry Wax Black,-55.88474,-23.678028,13.93381
15134,29,Cherry Wax Black,3.706036,-86.892044,8.480002
15135,29,Cherry Wax Black,68.34232,32.731647,59.395954
15136,29,Cherry Wax Black,-36.06779,-42.29631,15.847688
15137,29,Cherry Wax Black,-43.85531,-41.69286,24.98286
15138,29,Cherry Wax Black,-46.90897,-50.504276,17.585037
15139,29,Cherry Wax Black,-48.672924,-57.587166,35.441437
15140,29,Cherry Wax Black,-47.933243,-48.17219,40.974922
15141,29,Cherry Wax Black,-57.451115,-42.532013,20.332407
15142,29,Cherry Wax Black,-61.76855,-50.88816,35.000614
15143,29,Cherry Wax Black,-63.484276,-48.507263,46.572323
15144,29,Cherry Wax Black,-4.6528378,-76.527466,9.863714
15145,29,Cherry Wax Black,-71.845184,-42.265446,38.993507
15146,29,Cherry Wax Black,-66.08411,-32.983044,26.360828
15147,29,Cherry Wax Black,-61.088806,-36.16638,40.915607
15148,29,Cherry Wax Black,-66.1,-24.840164,45.74995
15149,29,Cherry Wax Black,-65.49591,-18.156536,31.540054
15150,29,Cherry Wax Black,-91.486786,-8.015088,40.21293
15151,29,Cherry Wax Black,-81.35869,-11.686312,35.129765
15152,29,Cherry Wax Black,-73.09443,-10.833422,22.103466
15153,29,Cherry Wax Black,-74.74777,-0.08150258,26.836508
15154,29,Cherry Wax Black,-9.458188,-85.72295,0.8113929
15155,29,Cherry Wax Black,-65.875015,-0.22633705,16.897583
15156,29,Cherry Wax Black,-60.389343,-2.0254474,28.144613
15157,29,Cherry Wax Black,58.62948,68.94082,-11.45309
15158,29,Cherry Wax Black,-52.653633,8.969175,21.707075
15159,29,Cherry Wax Black,-63.222675,14.792862,21.715464
15160,29,Cherry Wax Black,-54.56213,22.98482,36.336708
15161,29,Cherry Wax Black,-51.367004,11.206019,39.352295
15162,29,Cherry Wax Black,-63.650097,12.449802,37.88378
15163,29,Cherry Wax Black,-73.8848,22.397938,44.408894
15164,29,Cherry Wax Black,-60.919613,15.503881,51.554665
15165,29,Cherry Wax Black,-1.6383874,-79.24632,-10.038758
15166,29,Cherry Wax Black,-76.35236,17.676157,55.585342
15167,29,Cherry Wax Black,-70.67843,4.7212877,49.3468
15168,29,Cherry Wax Black,-58.39211,0.49814677,51.890984
15169,29,Cherry Wax Black,-65.06326,5.990733,62.481037
15170,29,Cherry Wax Black,-39.50928,-37.65401,88.44147
15171,29,Cherry Wax Black,-68.42846,-6.864488,59.744457
15172,29,Cherry Wax Black,-64.903946,-3.6418781,75.60086
15173,29,Cherry Wax Black,-52.418602,-6.735137,85.03847
15174,29,Cherry Wax Black,-12.180096,-72.083,-5.438232
15175,29,Cherry Wax Black,-11.7769985,159.83559,38.551178
15176,29,Cherry Wax Black,-49.103264,5.579183,77.32782
15177,29,Cherry Wax Black,-37.95896,-2.1547198,78.97891
15178,29,Cherry Wax Black,-46.932674,-5.175855,68.7891
15179,29,Cherry Wax Black,-40.06993,-16.237743,79.04159
15180,29,Cherry Wax Black,-51.37992,-18.077387,71.34582
15181,29,Cherry Wax Black,-39.06459,-24.381824,67.44906
15182,29,Cherry Wax Black,-43.70321,-15.710126,59.034534
15183,29,Cherry Wax Black,-32.118073,-12.569022,66.506996
15184,29,Cherry Wax Black,-31.250729,2.5304554,62.290398
15185,29,Cherry Wax Black,-10.279212,-72.727936,-18.78485
15186,29,Cherry Wax Black,-38.358467,-1.8585033,54.320698
15187,29,Cherry Wax Black,-22.947805,-74.29348,-20.87195
15188,29,Cherry Wax Black,-28.355234,0.32976183,40.602432
15189,29,Cherry Wax Black,-30.600832,-12.942598,45.348408
15190,29,Cherry Wax Black,-22.149979,-13.04829,30.818672
15191,29,Cherry Wax Black,-19.053627,-28.159086,9.105127
15192,29,Cherry Wax Black,-23.720913,-66.30138,-10.995176
15193,29,Cherry Wax Black,52.577682,71.776855,-34.959545
15194,29,Cherry Wax Black,-23.483648,-26.607601,34.025017
15195,29,Cherry Wax Black,-12.682546,-21.870956,37.02442
15196,29,Cherry Wax Black,-10.926064,6.80569,43.247677
15197,29,Cherry Wax Black,-7.694336,-5.0320215,46.859577
15198,29,Cherry Wax Black,-8.713644,-2.240217,32.653168
15199,29,Cherry Wax Black,1.3004457,-9.326217,37.558266
15200,29,Cherry Wax Black,1.700026,3.5020888,37.651867
15201,29,Cherry Wax Black,8.877998,23.744347,59.708393
15202,29,Cherry Wax Black,183.91951,101.58002,-23.514975
15203,29,Cherry Wax Black,-11.916603,-57.02258,-13.650726
15204,29,Cherry Wax Black,2.1890028,8.17043,56.02454
15205,29,Cherry Wax Black,13.107704,9.117001,46.768436
15206,29,Cherry Wax Black,9.867615,-3.837552,52.554256
15207,29,Cherry Wax Black,14.20437,93.52607,26.414854
15208,29,Cherry Wax Black,17.379162,5.620688,59.237442
15209,29,Cherry Wax Black,-2.4747698,11.951829,74.683105
15210,29,Cherry Wax Black,-5.3080235,-0.13995045,82.09494
15211,29,Cherry Wax Black,4.3360405,6.058593,88.03542
15212,29,Cherry Wax Black,10.815769,6.1257067,76.74333
15213,29,Cherry Wax Black,2.0268857,-3.5957856,70.66117
15214,29,Cherry Wax Black,-23.18769,-52.219337,-17.643309
15215,29,Cherry Wax Black,30.40732,-12.261305,103.1966
15216,29,Cherry Wax Black,7.5938973,-7.816725,82.564644
15217,29,Cherry Wax Black,15.598231,-6.8060923,72.769684
15218,29,Cherry Wax Black,14.21487,-17.631426,98.7532
15219,29,Cherry Wax Black,18.117697,-4.2605414,99.39947
15220,29,Cherry Wax Black,24.202307,-11.460957,89.54328
15221,29,Cherry Wax Black,26.978012,0.81762457,91.44987
15222,29,Cherry Wax Black,30.603367,3.2581232,74.57435
15223,29,Cherry Wax Black,46.156113,-0.6332803,75.211075
15224,29,Cherry Wax Black,40.69184,-2.2469356,63.857246
15225,29,Cherry Wax Black,50.367527,-9.63175,63.914707
15226,29,Cherry Wax Black,-17.750402,-58.3896,-26.138454
15227,29,Cherry Wax Black,39.860523,-29.071733,59.01801
15228,29,Cherry Wax Black,29.080675,-28.625721,62.995197
15229,29,Cherry Wax Black,27.137997,-45.45688,62.81726
15230,29,Cherry Wax Black,15.561578,-42.289715,63.859398
15231,29,Cherry Wax Black,16.537256,-54.141598,63.762638
15232,29,Cherry Wax Black,0.5531636,-53.436962,60.00171
15233,29,Cherry Wax Black,-10.634725,-56.42087,51.837097
15234,29,Cherry Wax Black,-7.877059,-65.99241,57.642265
15235,29,Cherry Wax Black,-15.840939,-71.77765,42.81731
15236,29,Cherry Wax Black,3.4450803,-62.078617,-82.97531
15237,29,Cherry Wax Black,-5.242276,-53.32443,-36.107895
15238,29,Cherry Wax Black,-12.779776,-74.630264,28.106997
15239,29,Cherry Wax Black,-3.2410583,-92.878075,23.274277
15240,29,Cherry Wax Black,-12.852194,-87.13573,16.541658
15241,29,Cherry Wax Black,-6.462909,-97.28247,11.029976
15242,29,Cherry Wax Black,-6.024241,-99.01129,-4.5675087
15243,29,Cherry Wax Black,-18.87409,-95.446144,0.59274125
15244,29,Cherry Wax Black,-23.141548,-82.31242,-7.233194
15245,29,Cherry Wax Black,-14.92415,-86.49715,-16.589388
15246,29,Cherry Wax Black,1.2557311,-48.544662,-26.329628
15247,29,Cherry Wax Black,-9.685646,-41.023434,-25.8024
15248,29,Cherry Wax Black,-1.5165592,-39.387993,-37.164047
15249,29,Cherry Wax Black,54.46631,83.680374,12.018042
15250,29,Cherry Wax Black,-12.428215,-31.37512,-35.933052
15251,29,Cherry Wax Black,-18.016403,-43.047523,-38.502094
15252,29,Cherry Wax Black,38.76965,-8.3997135,94.4033
15253,29,Cherry Wax Black,-9.665811,-44.124638,-52.44279
15254,29,Cherry Wax Black,-13.355277,-33.32316,-52.921246
15255,29,Cherry Wax Black,-19.495619,-42.848778,-64.06129
15256,29,Cherry Wax Black,-26.54335,-43.26743,-54.51729
15257,29,Cherry Wax Black,-32.88307,-43.711365,-64.94206
15258,29,Cherry Wax Black,-30.529554,-32.82539,-75.7711
15259,29,Cherry Wax Black,-28.469524,-27.58578,-61.55699
15260,29,Cherry Wax Black,-41.62275,-27.757523,-64.44865
15261,29,Cherry Wax Black,31.666782,-27.022066,94.21732
15262,29,Cherry Wax Black,-37.505337,-20.757833,-53.737843
15263,29,Cherry Wax Black,-34.492462,-17.061596,-68.27967
15264,29,Cherry Wax Black,-25.33304,-13.668137,-57.07111
15265,29,Cherry Wax Black,-36.530155,-6.6572433,-59.611797
15266,29,Cherry Wax Black,-43.826763,-2.9177332,-60.121956
15267,29,Cherry Wax Black,-32.74595,-2.4129543,-77.09041
15268,29,Cherry Wax Black,-21.91963,-2.6718774,-68.766754
15269,29,Cherry Wax Black,-18.961996,0.45978287,-81.11795
15270,29,Cherry Wax Black,-22.185541,-12.845489,-80.6946
15271,29,Cherry Wax Black,-10.803567,-9.909391,-74.06877
15272,29,Cherry Wax Black,33.322643,-11.623556,73.67353
15273,29,Cherry Wax Black,-10.503014,-9.771714,-88.04782
15274,29,Cherry Wax Black,-10.100065,-21.387697,-82.24893
15275,29,Cherry Wax Black,0.7960017,-14.677327,-81.43898
15276,29,Cherry Wax Black,-117.941795,-4.723783,-19.414019
15277,29,Cherry Wax Black,48.172215,-17.102446,75.480095
15278,29,Cherry Wax Black,-1.6299621,-36.058796,21.790335
15279,29,Cherry Wax Black,-7.411762,-41.23907,16.545391
15280,29,Cherry Wax Black,33.089096,-18.641087,52.5259
15281,29,Cherry Wax Black,22.578259,-23.791437,52.049156
15282,30,Cherry Wax Red,-23.03274,-18.648743,68.89311
15283,30,Cherry Wax Red,-26.047903,35.32811,0.20101434
15284,30,Cherry Wax Red,-31.656174,26.686346,3.6006448
15285,30,Cherry Wax Red,-21.347065,24.842924,11.033239
15286,30,Cherry Wax Red,-9.80484,37.462208,6.5638175
15287,30,Cherry Wax Red,-32.030113,31.71616,19.373753
15288,30,Cherry Wax Red,-21.680222,39.165424,16.422863
15289,30,Cherry Wax Red,-10.641882,50.760258,11.8767395
15290,30,Cherry Wax Red,-26.69064,49.394054,11.679951
15291,30,Cherry Wax Red,-36.17281,45.748302,18.74826
15292,30,Cherry Wax Red,-14.958424,54.660206,27.477356
15293,30,Cherry Wax Red,26.815628,75.12015,8.7838955
15294,30,Cherry Wax Red,-21.902693,45.93724,32.23873
15295,30,Cherry Wax Red,-31.087736,57.58069,27.323364
15296,30,Cherry Wax Red,-11.44521,48.45434,40.312256
15297,30,Cherry Wax Red,-22.581787,56.721146,42.390247
15298,30,Cherry Wax Red,-20.354607,45.925632,51.046688
15299,30,Cherry Wax Red,-10.247963,54.351635,54.28906
15300,30,Cherry Wax Red,-10.280896,64.30606,45.770184
