num,Number,Fruit,x,y,z
13526,27,Cherry 2,-46.03833317,-62.24310891,61.40200386
13527,27,Cherry 2,-107.7827384,3.051139492,-5.604071321
13528,27,Cherry 2,-27.80314751,-46.70946705,56.22113323
13529,27,Cherry 2,-5.898822353,-19.72095571,33.9750693
13530,27,Cherry 2,-80.8388172,-81.59064863,110.6535279
13531,27,Cherry 2,106.8694045,81.97613864,-38.48869966
13532,27,Cherry 2,94.87287565,66.69527773,-21.15551391
13533,27,Cherry 2,-54.31803991,-90.71658505,120.7623818
13534,27,Cherry 2,-55.36663774,-95.46460043,129.8740961
13535,27,Cherry 2,107.9234122,61.11046599,-32.08501307
13536,27,Cherry 2,-137.558369,29.59660167,71.46208738
13537,27,Cherry 2,-23.74428074,-105.6177745,143.7532128
13538,27,Cherry 2,-94.22791182,-4.793897812,-15.22950135
13539,27,Cherry 2,111.8290447,17.72321739,-16.20548756
13540,27,Cherry 2,128.0058819,60.16131447,-40.76291948
13541,27,Cherry 2,125.9004821,56.94103091,-36.40190591
13542,27,Cherry 2,131.1127767,52.85640426,-38.57196395
13543,27,Cherry 2,111.3022639,15.45062751,-14.9384192
13544,27,Cherry 2,18.15830057,-104.9107117,134.2431201
13545,27,Cherry 2,122.8964409,25.16184411,-27.68224251
13546,27,Cherry 2,12.08258979,-88.15524909,142.7361054
13547,27,Cherry 2,131.6765175,31.55863672,-35.48591433
13548,27,Cherry 2,130.5685752,24.98739768,-32.64180334
13549,27,Cherry 2,-124.9986288,2.636067822,0.737103577
13550,27,Cherry 2,138.146307,33.68274315,-40.89777049
13551,27,Cherry 2,142.9474846,41.71032795,-45.23164613
13552,27,Cherry 2,148.166742,43.36177156,-47.9626774
13553,27,Cherry 2,-103.5318063,-7.348811333,-11.34651714
13554,27,Cherry 2,-133.5945711,-0.753968865,6.78795183
13555,27,Cherry 2,-149.1734543,-6.709357337,9.041195839
13556,27,Cherry 2,189.6578912,-85.77135761,-23.03306516
13557,27,Cherry 2,169.1560581,-80.313559,-16.04724369
13558,27,Cherry 2,170.9305621,-89.17720886,-13.98994626
13559,27,Cherry 2,-122.328321,-12.99823039,-5.634105237
13560,27,Cherry 2,14.16641949,0.737773456,95.38080801
13561,27,Cherry 2,71.35613418,173.9179804,105.789558
13562,27,Cherry 2,72.10935694,172.3173965,100.9185531
13563,27,Cherry 2,59.51946159,183.0095323,95.28675668
13564,27,Cherry 2,71.65834534,180.3147806,95.13352428
13565,27,Cherry 2,54.19772086,180.6214853,99.36182071
13566,27,Cherry 2,63.43271175,179.1557601,97.41619229
13567,27,Cherry 2,86.29691642,192.7315933,67.08388653
13568,27,Cherry 2,59.04340596,188.8344807,82.82790009
13569,27,Cherry 2,52.35927141,193.1661067,75.46789474
13570,27,Cherry 2,59.56901351,194.3107781,72.27466047
13571,27,Cherry 2,-25.5691446,6.74334823,120.3091141
13572,27,Cherry 2,49.04175188,203.4053885,57.85941556
13573,27,Cherry 2,67.23460891,195.50739,63.44513722
13574,27,Cherry 2,59.63968464,194.0147393,63.56862964
13575,27,Cherry 2,66.88741361,188.9664241,61.84404223
13576,27,Cherry 2,53.73356295,213.2478552,32.47318151
13577,27,Cherry 2,69.0102817,193.5621448,49.0250017
13578,27,Cherry 2,59.73351458,201.599321,39.12860045
13579,27,Cherry 2,67.19587433,198.1688625,36.29043722
13580,27,Cherry 2,69.25058572,198.0372468,31.82654609
13581,27,Cherry 2,74.42511853,199.8444264,27.91373421
13582,27,Cherry 2,-24.58762942,2.255062356,126.4757322
13583,27,Cherry 2,87.43736463,192.1326303,32.08108216
13584,27,Cherry 2,126.6476248,192.7350531,80.21436433
13585,27,Cherry 2,104.171654,197.1041104,14.4673528
13586,27,Cherry 2,81.68581256,198.1069537,19.95532291
13587,27,Cherry 2,82.53243835,193.3766153,23.54084803
13588,27,Cherry 2,84.81451878,194.1066563,18.86795507
13589,27,Cherry 2,91.76376855,189.4602292,19.01871424
13590,27,Cherry 2,100.5975886,172.6274384,31.83089337
13591,27,Cherry 2,97.2992831,173.9986678,30.86669669
13592,27,Cherry 2,104.2760436,162.645098,35.11547844
13593,27,Cherry 2,-41.88861173,-2.297553255,126.9505229
13594,27,Cherry 2,101.9879196,157.4636163,38.62453265
13595,27,Cherry 2,101.1546113,150.569684,44.74100362
13596,27,Cherry 2,91.11864625,152.1435361,48.82461097
13597,27,Cherry 2,95.44158977,148.9991596,41.47646695
13598,27,Cherry 2,89.86421427,138.4451966,56.97295093
13599,27,Cherry 2,92.4271083,132.5768802,59.72401449
13600,27,Cherry 2,86.07019253,128.184093,62.00892754
13601,27,Cherry 2,86.04331843,123.2448867,65.19791012
13602,27,Cherry 2,86.8596742,118.0553975,72.29534919
13603,27,Cherry 2,82.82068632,115.1965585,82.6917718
13604,27,Cherry 2,-48.51413154,-11.10465557,138.6662769
13605,27,Cherry 2,84.86421756,109.4371151,73.71339287
13606,27,Cherry 2,86.5211416,104.074667,75.54706537
13607,27,Cherry 2,79.06387317,103.1759559,81.60748031
13608,27,Cherry 2,79.73669001,99.14989204,83.40604668
13609,27,Cherry 2,81.37757468,92.97144854,85.76998937
13610,27,Cherry 2,87.26532892,87.56135835,85.39784596
13611,27,Cherry 2,80.9617798,86.53871631,95.94852385
13612,27,Cherry 2,86.57239553,79.61591198,91.94728687
13613,27,Cherry 2,92.64965251,76.6006042,104.1729889
13614,27,Cherry 2,88.87591336,74.20339786,103.6096635
13615,27,Cherry 2,-61.51215746,-0.473230885,135.0290697
13616,27,Cherry 2,98.05502971,72.80225026,108.3774266
13617,27,Cherry 2,107.6879884,68.2798418,113.8473126
13618,27,Cherry 2,106.0824316,64.66417405,123.360906
13619,27,Cherry 2,118.4897752,63.1007498,105.7047875
13620,27,Cherry 2,123.7347435,67.60348414,93.55815835
13621,27,Cherry 2,127.1865883,64.36852076,102.1026244
13622,27,Cherry 2,129.2226474,75.25968561,75.48216815
13623,27,Cherry 2,143.9700574,70.81409502,73.82418586
13624,27,Cherry 2,142.6977128,74.41221479,55.66892822
13625,27,Cherry 2,157.7096532,81.37339052,27.89190303
13626,27,Cherry 2,-54.17321619,0.18916177,138.0568167
13627,27,Cherry 2,147.0488594,70.69540396,36.99078155
13628,27,Cherry 2,141.1594914,74.43264009,23.71790673
13629,27,Cherry 2,148.4421619,69.31231143,28.43643244
13630,27,Cherry 2,151.1317124,73.6484837,9.656645541
13631,27,Cherry 2,159.1901944,69.30947486,8.008170594
13632,27,Cherry 2,163.6563784,66.58406898,3.144567077
13633,27,Cherry 2,154.1295287,56.22279302,14.51811273
13634,27,Cherry 2,144.6792006,42.81958822,28.58361243
13635,27,Cherry 2,156.5598199,40.80891978,18.65619255
13636,27,Cherry 2,158.3070557,44.29021873,19.79130574
13637,27,Cherry 2,-66.66189785,0.249833357,141.4514875
13638,27,Cherry 2,162.5470917,35.18054215,13.02325711
13639,27,Cherry 2,160.4902604,25.87051404,21.42903803
13640,27,Cherry 2,158.1733241,23.62441872,31.70748528
13641,27,Cherry 2,173.8883227,13.23501132,12.53595576
13642,27,Cherry 2,179.0060701,14.2363146,13.47129361
13643,27,Cherry 2,168.904217,2.707573207,28.88740551
13644,27,Cherry 2,192.0457022,6.387570046,10.34221538
13645,27,Cherry 2,174.5081082,2.108738184,26.54408897
13646,27,Cherry 2,199.7299818,11.02434173,14.49264598
13647,27,Cherry 2,157.0967331,6.939352566,44.19580702
13648,27,Cherry 2,-51.20138834,-9.496284358,150.261578
13649,27,Cherry 2,187.70405,-3.81759053,31.26549692
13650,27,Cherry 2,218.3869103,13.20536487,12.02562746
13651,27,Cherry 2,196.3228452,-2.074016741,31.56308658
13652,27,Cherry 2,192.5474034,-16.02775698,44.19441252
13653,27,Cherry 2,221.7159807,-12.94199919,43.73602117
13654,27,Cherry 2,212.0028763,-6.308744012,88.47282282
13655,27,Cherry 2,212.658776,-12.00311398,50.24392849
13656,27,Cherry 2,185.2905005,-9.639262194,57.88481027
13657,27,Cherry 2,213.3958657,-3.622797415,64.39348702
13658,27,Cherry 2,195.723953,6.821423662,73.77444361
13659,27,Cherry 2,-48.90960882,27.86248029,130.9580648
13660,27,Cherry 2,170.2122055,4.217270017,73.6089653
13661,27,Cherry 2,195.5939444,1.867894218,74.18347365
13662,27,Cherry 2,189.3639932,-3.653307712,91.85295922
13663,27,Cherry 2,170.8724805,8.274847916,91.09242696
13664,27,Cherry 2,184.3896532,-17.04415398,85.32314088
13665,27,Cherry 2,169.6576882,-5.402230272,103.4239334
13666,27,Cherry 2,204.8676918,-37.01272023,99.94867103
13667,27,Cherry 2,173.1511559,-16.97109645,102.7024383
13668,27,Cherry 2,159.6651622,-11.15670693,111.5294961
13669,27,Cherry 2,177.9309799,-36.26562243,106.4439487
13670,27,Cherry 2,-28.70699856,45.71804243,118.0179151
13671,27,Cherry 2,16.34434128,-6.820414007,98.56590857
13672,27,Cherry 2,154.3558382,-15.02299218,104.4756895
13673,27,Cherry 2,183.2893049,-57.05607634,98.70052056
13674,27,Cherry 2,169.2283419,-41.53724537,85.66821621
13675,27,Cherry 2,160.2173065,-41.15409666,89.76440979
13676,27,Cherry 2,158.228108,-44.83175725,106.4380097
13677,27,Cherry 2,151.6329135,-39.44136311,81.95206095
13678,27,Cherry 2,156.4613679,-57.43878466,92.43450006
13679,27,Cherry 2,147.2693813,-55.77309496,102.7177819
13680,27,Cherry 2,134.7490447,-34.15547191,105.499841
13681,27,Cherry 2,141.1210253,-64.13842691,111.1331971
13682,27,Cherry 2,-72.37295493,16.36929281,145.0584155
13683,27,Cherry 2,134.8028624,-45.34700279,92.6158232
13684,27,Cherry 2,125.3842234,-39.88762699,102.028912
13685,27,Cherry 2,126.4277934,-47.3632235,111.9610764
13686,27,Cherry 2,124.3708203,-54.87382882,111.8026934
13687,27,Cherry 2,115.4195566,-36.03633936,123.5677762
13688,27,Cherry 2,107.0381279,-41.71226801,129.411902
13689,27,Cherry 2,104.1457713,-41.47737794,138.5097814
13690,27,Cherry 2,112.1046236,-65.46432265,137.1535347
13691,27,Cherry 2,97.85928989,-49.68402274,142.2048221
13692,27,Cherry 2,96.22569433,-62.80625828,151.9667007
13693,27,Cherry 2,-76.45364917,7.349141465,158.2627072
13694,27,Cherry 2,103.9966187,-75.83816184,136.7669123
13695,27,Cherry 2,95.21667059,-72.82480639,138.5173197
13696,27,Cherry 2,83.86321689,-62.93325491,146.1900519
13697,27,Cherry 2,83.07016864,-68.89740469,135.9360475
13698,27,Cherry 2,76.12613299,-78.50983894,140.5431459
13699,27,Cherry 2,78.57354646,-85.29805617,133.6424423
13700,27,Cherry 2,80.20286873,-95.7539494,135.6583682
13701,27,Cherry 2,76.1826026,-77.49744755,115.0185609
13702,27,Cherry 2,74.6620165,-72.86807055,115.4559851
13703,27,Cherry 2,56.60455332,-75.34205495,130.9381296
13704,27,Cherry 2,-72.02791821,35.45654788,141.9991301
13705,27,Cherry 2,56.4595122,-81.70423749,125.6830202
13706,27,Cherry 2,60.10592886,-81.71352566,118.1678806
13707,27,Cherry 2,54.17427179,-87.82205758,125.1379982
13708,27,Cherry 2,65.2585598,-70.27331496,105.7545423
13709,27,Cherry 2,57.07252303,-66.82112143,116.2700755
13710,27,Cherry 2,53.74339444,-74.53549965,118.3730297
13711,27,Cherry 2,64.1409463,-53.78548931,107.6842428
13712,27,Cherry 2,54.86164987,-77.50364442,111.016877
13713,27,Cherry 2,67.66581683,-56.80583426,101.031235
13714,27,Cherry 2,62.56442412,-60.95434541,103.7552834
13715,27,Cherry 2,-72.85589818,43.03780433,141.5026438
13716,27,Cherry 2,-64.10835995,32.51196598,163.5711385
13717,27,Cherry 2,-88.32998806,50.30624201,149.5614326
13718,27,Cherry 2,-98.45001118,70.13849538,143.4643818
13719,27,Cherry 2,-93.5876939,36.31498035,161.1541905
13720,27,Cherry 2,-89.75927668,49.32317409,166.7474685
13721,27,Cherry 2,-97.12845198,59.30405021,153.4749335
13722,27,Cherry 2,11.07775823,-4.708190814,105.3737902
13723,27,Cherry 2,31.83803555,-8.941957393,88.68624082
13724,27,Cherry 2,27.28577073,-13.58639869,90.49743053
13725,27,Cherry 2,21.05484925,-7.839740313,92.83375465
13726,27,Cherry 2,16.32083797,-13.37203588,91.77799187
13727,27,Cherry 2,13.06183929,-15.61131864,106.8932285
13728,27,Cherry 2,4.46560896,-28.56037943,116.0965388
13729,27,Cherry 2,-115.8191043,66.26065596,150.3742
13730,27,Cherry 2,-3.340453442,-27.75284213,115.1122248
13731,27,Cherry 2,-0.316382489,-14.89904461,105.2509943
13732,27,Cherry 2,-9.504490208,-29.82811091,120.5258645
13733,27,Cherry 2,-6.299946349,-19.88881652,108.642611
13734,27,Cherry 2,-12.8111601,-18.70247728,120.6693014
13735,27,Cherry 2,-15.44493333,-20.30688585,115.0652751
13736,27,Cherry 2,-25.84927288,-18.45993865,120.3563716
13737,27,Cherry 2,-23.43963331,-25.55349637,128.012827
13738,27,Cherry 2,-25.87646815,-19.09524709,131.0205853
13739,27,Cherry 2,-38.66282078,-23.78827161,135.9796503
13740,27,Cherry 2,-102.8442141,62.26409497,151.0218229
13741,27,Cherry 2,-41.44752363,-16.27898179,132.9552609
13742,27,Cherry 2,-43.50849647,-19.31274535,136.0824494
13743,27,Cherry 2,-30.04506056,-3.541531286,136.9722087
13744,27,Cherry 2,-39.27715368,12.72281591,125.0240685
13745,27,Cherry 2,-57.78074466,-10.25056,140.1056429
13746,27,Cherry 2,-45.07353202,-1.961081164,141.6102063
13747,27,Cherry 2,-49.70771338,16.36209844,138.2038626
13748,27,Cherry 2,-29.21342952,20.72381505,132.2954486
13749,27,Cherry 2,-110.878426,58.48753825,153.2409101
13750,27,Cherry 2,-116.7365778,39.16102725,171.12981
13751,27,Cherry 2,-112.2867147,31.97693168,180.5951471
13752,27,Cherry 2,-105.1894794,48.92599276,160.7146852
13753,27,Cherry 2,-102.8669478,40.84739493,178.6853078
13754,27,Cherry 2,-98.81602791,29.19001156,191.2949452
13755,27,Cherry 2,-109.5096287,81.51495637,160.6004876
13756,27,Cherry 2,-145.7175725,89.44576864,177.6187147
13757,27,Cherry 2,4.707712198,-1.106460687,100.2352959
13758,27,Cherry 2,-107.0824643,50.36912217,192.136676
13759,27,Cherry 2,-100.9801198,56.90915262,195.5926968
13760,27,Cherry 2,-104.0954806,74.40990525,190.3037316
13761,27,Cherry 2,-65.57211992,58.8045346,185.195844
13762,27,Cherry 2,-54.13065122,46.28139072,195.4442893
13763,27,Cherry 2,-56.50825728,39.32647166,215.1238343
13764,27,Cherry 2,-39.73466808,55.39013787,196.9500388
13765,27,Cherry 2,-124.9812657,22.72930035,263.5353692
13766,27,Cherry 2,-52.699864,61.37714141,209.3358666
13767,27,Cherry 2,-31.66665271,55.31809207,183.6358907
13768,27,Cherry 2,-0.93418638,4.580451876,100.7549955
13769,27,Cherry 2,-34.45396609,67.0906459,189.6326245
13770,27,Cherry 2,-25.06347691,72.91524313,170.8297061
13771,27,Cherry 2,-37.22888239,89.73061891,173.1649877
13772,27,Cherry 2,-17.03293274,72.25220018,162.5793093
13773,27,Cherry 2,-15.54727008,81.40271798,155.7288486
13774,27,Cherry 2,-31.415804,91.6308152,149.3272105
13775,27,Cherry 2,-36.26886632,96.38105127,139.4830679
13776,27,Cherry 2,-51.88075795,101.302264,139.6077786
13777,27,Cherry 2,-44.15905973,107.4064181,128.0785694
13778,27,Cherry 2,-33.84282254,101.2943226,128.6156955
13779,27,Cherry 2,-4.552821114,-4.090044288,105.9477472
13780,27,Cherry 2,-20.5539715,103.3644018,121.411842
13781,27,Cherry 2,-23.32349839,100.3973234,124.1044147
13782,27,Cherry 2,-9.605431293,98.22122248,125.6280088
13783,27,Cherry 2,-29.27850328,108.6091426,114.2513213
13784,27,Cherry 2,-9.224119996,100.6024923,114.8062389
13785,27,Cherry 2,3.453661989,107.7984066,106.3002663
13786,27,Cherry 2,-25.08663815,113.7390702,102.971245
13787,27,Cherry 2,-14.12383562,110.8344164,102.8204652
13788,27,Cherry 2,-5.365632714,112.7744928,102.9238342
13789,27,Cherry 2,-10.04698068,116.1440939,96.30295135
13790,27,Cherry 2,-11.4183604,-0.513593704,111.7372061
13791,27,Cherry 2,-13.90981089,124.5142892,92.99099882
13792,27,Cherry 2,-17.49728369,130.1664835,91.47692984
13793,27,Cherry 2,5.605187614,120.4222907,89.62570625
13794,27,Cherry 2,-7.422772109,140.9362483,88.64218109
13795,27,Cherry 2,-10.30518466,155.2255073,79.860335
13796,27,Cherry 2,-9.816129042,-9.378623002,122.9822754
13797,27,Cherry 2,-2.002348535,169.4637213,76.69763125
13798,27,Cherry 2,2.356875913,177.3084683,70.43542936
13799,27,Cherry 2,6.246821173,183.7510224,63.56936765
13800,27,Cherry 2,14.57359356,179.1458916,77.19603205
13801,27,Cherry 2,5.720845164,188.998931,63.24015504
13802,27,Cherry 2,13.6145283,203.516938,39.99198648
13803,27,Cherry 2,-12.56107416,-1.708973913,120.0152665
13804,27,Cherry 2,17.21290597,203.8457703,38.31575776
13805,27,Cherry 2,-23.38436289,-4.676485649,118.3545017
13806,27,Cherry 2,59.20117264,46.67330887,-155.7783106
13807,27,Cherry 2,43.48043754,3.421267982,-145.0838054
13808,27,Cherry 2,64.79582845,-150.1443033,-78.07418596
13809,27,Cherry 2,39.11503525,-1.839937814,-144.9765173
13810,27,Cherry 2,44.85445813,-139.4802426,-66.224183
13811,27,Cherry 2,38.27519951,-145.4216949,-64.68795112
13812,27,Cherry 2,51.49989777,-137.25272,-62.06870238
13813,27,Cherry 2,30.6700976,-141.8146112,-56.50699289
13814,27,Cherry 2,29.49794768,-135.0702077,-55.41862338
13815,27,Cherry 2,36.79223328,-141.4959424,-53.37928406
13816,27,Cherry 2,33.53511839,-130.1000853,-55.21103483
13817,27,Cherry 2,39.16081055,-128.2918315,-51.9901372
13818,27,Cherry 2,35.7887605,-123.4598177,-48.0432472
13819,27,Cherry 2,55.89340774,-113.2634757,-54.3095076
13820,27,Cherry 2,43.95662208,-1.679357149,-140.9040207
13821,27,Cherry 2,58.99112919,-136.5125927,-55.49395278
13822,27,Cherry 2,49.42723276,-115.273945,-55.67621675
13823,27,Cherry 2,52.2988683,-100.0256373,-61.74313719
13824,27,Cherry 2,49.5729967,-109.3971673,-61.72391974
13825,27,Cherry 2,52.75185653,-102.7756294,-65.03548586
13826,27,Cherry 2,57.67467892,-100.6230656,-74.30192149
13827,27,Cherry 2,62.44614129,-100.0512302,-79.82093721
13828,27,Cherry 2,70.8732085,-95.207119,-80.99249856
13829,27,Cherry 2,71.85051434,-97.44702796,-76.33652458
13830,27,Cherry 2,73.92182245,-105.7211353,-76.42351002
13831,27,Cherry 2,46.45127969,-4.914057883,-141.362552
13832,27,Cherry 2,84.43889814,-108.8588081,-78.42756408
13833,27,Cherry 2,82.63292452,-100.3448255,-79.84249067
13834,27,Cherry 2,91.62493337,-95.14576144,-88.06769351
13835,27,Cherry 2,95.79050486,-100.136872,-95.51294793
13836,27,Cherry 2,96.00493067,-107.6485754,-87.83581013
13837,27,Cherry 2,86.48118539,-104.0876226,-96.4781306
13838,27,Cherry 2,88.23687404,-108.5090114,-103.9004474
13839,27,Cherry 2,86.75250285,-114.9437108,-104.0166897
13840,27,Cherry 2,86.09286966,-105.5865689,-114.6826532
13841,27,Cherry 2,83.29713907,-126.8421756,-111.25212
13842,27,Cherry 2,43.94778247,-7.5632527,-151.0922767
13843,27,Cherry 2,83.54580281,-119.6972279,-124.5564831
13844,27,Cherry 2,75.8626072,-126.1134435,-134.3218523
13845,27,Cherry 2,67.66001187,-126.3021598,-143.8381341
13846,27,Cherry 2,62.55433195,-133.0948111,-128.9027874
13847,27,Cherry 2,56.70305925,-135.8616048,-123.7267872
13848,27,Cherry 2,47.14880741,-135.0389876,-138.5932411
13849,27,Cherry 2,51.42999849,-115.0656471,-138.8883951
13850,27,Cherry 2,44.54423649,-115.3654437,-134.1580434
13851,27,Cherry 2,32.98794506,-121.8074994,-133.74719
13852,27,Cherry 2,30.64496094,-129.5234468,-126.007464
13853,27,Cherry 2,50.32324681,-7.031672473,-138.3399145
13854,27,Cherry 2,25.50397179,-107.6013505,-141.4158085
13855,27,Cherry 2,24.24467193,-106.4021714,-133.7783108
13856,27,Cherry 2,18.32919439,-107.5552207,-133.9994999
13857,27,Cherry 2,12.11463912,-114.5781506,-124.7805315
13858,27,Cherry 2,7.858655114,-101.0582065,-134.0718693
13859,27,Cherry 2,2.06642357,-116.6411584,-114.5030264
13860,27,Cherry 2,-0.754258784,-104.5831023,-122.1666313
13861,27,Cherry 2,-4.391076933,-109.4631256,-120.5444677
13862,27,Cherry 2,-9.348159575,-113.9956184,-118.8497423
13863,27,Cherry 2,-13.13920885,-117.6810341,-115.717613
13864,27,Cherry 2,54.00759535,-6.639454369,-137.5502052
13865,27,Cherry 2,-14.36942277,-102.6158754,-128.5437494
13866,27,Cherry 2,-21.76256833,-114.5999016,-120.6073384
13867,27,Cherry 2,-23.44486045,-106.9141689,-127.3272652
13868,27,Cherry 2,-29.82828827,-118.2820364,-118.8201629
13869,27,Cherry 2,-33.81173035,-107.6737447,-124.613789
13870,27,Cherry 2,-36.5866082,-110.2590691,-123.9492818
13871,27,Cherry 2,-45.35482038,-118.4132765,-117.872773
13872,27,Cherry 2,-47.20917929,-118.0797551,-124.4125102
13873,27,Cherry 2,-53.20465401,-115.4505064,-125.2366074
13874,27,Cherry 2,-55.48496146,-116.3609944,-132.0657527
13875,27,Cherry 2,58.43999532,-7.085632939,-136.3841848
13876,27,Cherry 2,-62.72246762,-116.2246411,-131.5899521
13877,27,Cherry 2,-68.88436527,-127.5418312,-124.4949164
13878,27,Cherry 2,-78.45747447,-125.712009,-125.7428062
13879,27,Cherry 2,-82.47185665,-126.8287787,-138.5732329
13880,27,Cherry 2,-91.74392391,-133.5245115,-123.9305581
13881,27,Cherry 2,-99.49099351,-134.4000171,-126.0761396
13882,27,Cherry 2,-109.3567093,-141.3483211,-113.9971854
13883,27,Cherry 2,-120.8483566,-151.9770459,-101.2346434
13884,27,Cherry 2,-132.3799311,-147.0489588,-97.37666166
13885,27,Cherry 2,-137.6350021,-130.5487255,-119.7915476
13886,27,Cherry 2,48.72058465,-15.33775159,-155.000245
13887,27,Cherry 2,-147.348881,-124.1100528,-115.7469057
13888,27,Cherry 2,-152.3799775,-127.2566964,-97.4241513
13889,27,Cherry 2,-151.9374811,-109.3722464,-121.3524098
13890,27,Cherry 2,-152.1242617,-112.0502881,-104.0826754
13891,27,Cherry 2,-172.1234916,-92.96123459,-137.8421851
13892,27,Cherry 2,-151.0826451,-99.41621207,-103.8089152
13893,27,Cherry 2,-149.2165366,-90.51669059,-106.6743868
13894,27,Cherry 2,-142.6351679,-96.24088888,-85.15056585
13895,27,Cherry 2,-136.9105097,-87.77534569,-99.00606517
13896,27,Cherry 2,-131.4881255,-88.65021466,-94.67698133
13897,27,Cherry 2,58.62870224,37.17041577,-166.8404774
13898,27,Cherry 2,-126.8312244,-82.68405654,-99.69219257
13899,27,Cherry 2,-117.8585053,-80.07811375,-107.154987
13900,27,Cherry 2,-115.6316553,-76.11331409,-99.34607733
13901,27,Cherry 2,-110.7347769,-74.8351941,-110.9455818
13902,27,Cherry 2,-107.0227294,-69.15546418,-107.9611318
13903,27,Cherry 2,-101.0934315,-67.5490767,-110.7539218
13904,27,Cherry 2,-106.7032756,-61.5706939,-101.3453922
13905,27,Cherry 2,-96.15716715,-60.32321818,-118.1824882
13906,27,Cherry 2,-99.09481367,-56.60512181,-116.4927226
13907,27,Cherry 2,-93.08793951,-53.78401406,-122.2056944
13908,27,Cherry 2,43.15028023,-16.55132222,-131.2214818
13909,27,Cherry 2,-87.61537493,-46.91600754,-128.2293005
13910,27,Cherry 2,-90.53618385,-45.31824433,-125.8555461
13911,27,Cherry 2,-88.03364648,-39.22146694,-135.3675186
13912,27,Cherry 2,-86.60279289,-35.48744918,-138.0304694
13913,27,Cherry 2,-94.02044593,-31.52098555,-127.4465152
13914,27,Cherry 2,-90.97029904,-28.11329652,-127.2881899
13915,27,Cherry 2,-97.02826794,-23.60611036,-128.643875
13916,27,Cherry 2,-97.2606619,-20.01841329,-132.814016
13917,27,Cherry 2,-99.87733003,-15.22744565,-146.6554783
13918,27,Cherry 2,-114.5852112,-18.00095327,-125.4630853
13919,27,Cherry 2,36.0626073,-24.97477233,-139.9926616
13920,27,Cherry 2,-125.1136472,-16.40789717,-120.1530091
13921,27,Cherry 2,-132.4390102,-15.45928671,-116.6691536
13922,27,Cherry 2,-141.1769647,-11.61372608,-109.5670636
13923,27,Cherry 2,-138.5088925,-8.668372176,-118.9553743
13924,27,Cherry 2,-128.3590322,-3.291680877,-132.0258907
13925,27,Cherry 2,-118.1317153,1.644131529,-137.8390911
13926,27,Cherry 2,-137.342603,0.408220347,-118.0909636
13927,27,Cherry 2,-124.4209598,5.035904579,-127.3493426
13928,27,Cherry 2,-140.1975438,7.980235097,-108.1064901
13929,27,Cherry 2,-127.1175574,9.514397968,-120.6661727
13930,27,Cherry 2,31.06226844,-25.70361342,-145.4657009
13931,27,Cherry 2,-129.5436814,16.27531027,-114.0622002
13932,27,Cherry 2,-121.5261905,20.98869875,-121.44884
13933,27,Cherry 2,-110.9915085,28.70783399,-137.0476999
13934,27,Cherry 2,-112.7855946,32.19882402,-138.0092699
13935,27,Cherry 2,-120.0037316,36.43674524,-131.2404789
13936,27,Cherry 2,-128.9729808,40.13281371,-122.1569682
13937,27,Cherry 2,-139.2936186,43.40952272,-108.9051453
13938,27,Cherry 2,-134.0037627,51.42449327,-114.0246718
13939,27,Cherry 2,-134.2945564,53.73909059,-117.4612601
13940,27,Cherry 2,-135.5690633,62.63631559,-118.1932367
13941,27,Cherry 2,37.02493656,-27.47009013,-143.6518775
13942,27,Cherry 2,-129.3929696,61.10332851,-123.6518944
13943,27,Cherry 2,-124.5858371,64.23673206,-123.6256895
13944,27,Cherry 2,-127.8643697,71.51797919,-122.3189782
13945,27,Cherry 2,-117.0251617,71.63531324,-131.6017752
13946,27,Cherry 2,-117.5868671,78.4635628,-124.8812031
13947,27,Cherry 2,-110.5369871,77.55753999,-133.7672083
13948,27,Cherry 2,-110.602449,89.76744941,-125.4544435
13949,27,Cherry 2,-102.2685129,85.62959254,-127.3271006
13950,27,Cherry 2,-99.07699139,88.61511921,-125.023895
13951,27,Cherry 2,-92.86783516,80.78577744,-124.1936591
13952,27,Cherry 2,-89.22014269,93.60352338,-128.8079654
13953,27,Cherry 2,-80.58952752,82.61542008,-126.7889557
13954,27,Cherry 2,-81.10596951,92.46100363,-115.1264126
13955,27,Cherry 2,-75.0108366,94.58244425,-117.4974597
13956,27,Cherry 2,-67.7310429,93.93193228,-115.5561381
13957,27,Cherry 2,-60.90433007,89.15032038,-111.6105398
13958,27,Cherry 2,-61.14761774,95.81164018,-106.5155292
13959,27,Cherry 2,-49.16438544,80.24032399,-109.5855473
13960,27,Cherry 2,-52.10118618,91.97772904,-97.02864977
13961,27,Cherry 2,-41.7718001,94.42854414,-96.19599035
13962,27,Cherry 2,-38.01885064,90.71387831,-90.65409345
13963,27,Cherry 2,-35.00157849,99.31629857,-89.6696897
13964,27,Cherry 2,-29.33379232,90.69304483,-85.41602175
13965,27,Cherry 2,-22.84099277,114.9233639,-86.63074877
13966,27,Cherry 2,-17.73640703,85.82386292,-72.26167753
13967,27,Cherry 2,-5.717093874,94.25689195,-70.32996378
13968,27,Cherry 2,1.599481067,57.30439871,-57.25263878
13969,27,Cherry 2,32.24096245,77.02897297,-62.95242425
13970,27,Cherry 2,21.190365,56.17712757,-53.49446375
13971,27,Cherry 2,36.90984229,110.4972847,-69.64271406
13972,27,Cherry 2,44.95215572,122.107452,-75.34981181
